item_id,quantity,price,last_updated
A926,low,TBD,2023-01-01
A926,low,,
A926,52,,
A926,48,407.63,2023-01-01
A927,low,7.48,Pending
A927,93,CALL,
A927,OUT OF STOCK,,2023-01-01
A927,68,TBD,2023-01-01
A927,32,TBD,
A927,low,,2023.05.10
A927,,CALL,2023.05.10
A927,OUT OF STOCK,CALL,2023.05.10
A927,53,TBD,
A928,low,,01/05/2023
A928,94,,01/05/2023
A928,82,,Pending
A928,OUT OF STOCK,TBD,
A928,14,,01/05/2023
A929,low,TBD,01/05/2023
A929,low,,
A929,OUT OF STOCK,TBD,2023-01-01
A929,55,TBD,
A930,,TBD,
A930,58,,
A931,OUT OF STOCK,TBD,2023-01-01
A931,OUT OF STOCK,TBD,2023.05.10
A931,41,413.1,
A931,49,,2023-01-01
A931,low,TBD,2023-01-01
A932,,,Pending
A932,,CALL,01/05/2023
A932,low,TBD,
A932,low,TBD,01/05/2023
A932,,TBD,2023.05.10
A933,low,TBD,Pending
A933,76,92.6,Pending
A933,,TBD,
A933,OUT OF STOCK,220.64,Pending
A933,52,CALL,Pending
A933,OUT OF STOCK,TBD,
A933,low,36.03,01/05/2023
A934,,TBD,2023-01-01
A934,,259.83,2023-01-01
A934,low,256.56,2023-01-01
A934,low,34.29,2023.05.10
A934,OUT OF STOCK,,Pending
A935,19,,2023-01-01
A935,19,,2023-01-01
A935,OUT OF STOCK,CALL,Pending
A935,OUT OF STOCK,,2023-01-01
A936,10,,Pending
A936,,,Pending
A936,low,446.86,Pending
A936,OUT OF STOCK,409.46,2023-01-01
A936,96,329.95,Pending
A936,31,222.21,2023-01-01
A936,OUT OF STOCK,CALL,01/05/2023
A936,70,434.94,Pending
A936,71,TBD,01/05/2023
A936,OUT OF STOCK,328.39,2023-01-01
A936,42,462.93,
A937,OUT OF STOCK,,01/05/2023
A937,,CALL,2023-01-01
A937,low,TBD,2023.05.10
A937,OUT OF STOCK,127.04,01/05/2023
A937,26,,01/05/2023
A937,9,297.51,Pending
A937,low,TBD,2023-01-01
A937,,CALL,2023.05.10
A938,,TBD,
A938,23,TBD,
A938,,,
A938,5,105.67,2023-01-01
A938,low,25.84,
A939,low,TBD,2023-01-01
A939,low,CALL,2023.05.10
A940,,,2023-01-01
A940,low,202.32,2023.05.10
A940,58,CALL,2023.05.10
A940,OUT OF STOCK,CALL,01/05/2023
A940,,,2023-01-01
A940,low,,
A940,low,CALL,2023.05.10
A940,low,TBD,01/05/2023
A940,OUT OF STOCK,TBD,Pending
A941,47,TBD,2023.05.10
A941,low,CALL,2023.05.10
A941,OUT OF STOCK,CALL,01/05/2023
A941,OUT OF STOCK,,
A941,31,494.82,
A941,,CALL,01/05/2023
A941,low,404.72,
A942,,,Pending
A942,low,TBD,01/05/2023
A942,OUT OF STOCK,CALL,2023.05.10
A942,low,,Pending
A942,47,,Pending
A942,low,,01/05/2023
A943,25,,Pending
A943,OUT OF STOCK,TBD,2023.05.10
A943,,TBD,2023-01-01
A944,OUT OF STOCK,461.62,Pending
A944,OUT OF STOCK,TBD,Pending
A944,,152.65,Pending
A944,low,TBD,Pending
A944,41,,01/05/2023
A944,,152.65,Pending
A944,OUT OF STOCK,213.0,
A945,98,CALL,01/05/2023
A945,79,223.16,2023.05.10
A945,low,206.86,Pending
A945,,,2023.05.10
A945,,TBD,01/05/2023
A945,low,,
A945,60,,
A946,1,TBD,
A946,low,,
A946,51,,
A946,64,,
A946,OUT OF STOCK,467.69,01/05/2023
A946,,TBD,2023.05.10
A947,low,TBD,2023.05.10
A947,63,TBD,2023-01-01
A947,low,CALL,01/05/2023
A947,low,,2023.05.10
A947,,,Pending
A947,,221.3,2023-01-01
A948,OUT OF STOCK,TBD,
A948,70,490.06,Pending
A948,,TBD,2023-01-01
A948,,TBD,2023.05.10
A948,OUT OF STOCK,CALL,
A949,,46.7,01/05/2023
A949,OUT OF STOCK,CALL,2023-01-01
A949,45,CALL,2023.05.10
A949,94,,Pending
A949,,CALL,Pending
A950,,247.56,Pending
A950,70,CALL,Pending
A950,OUT OF STOCK,CALL,
A950,OUT OF STOCK,,2023.05.10
A950,OUT OF STOCK,36.88,
A951,,TBD,Pending
A951,OUT OF STOCK,,01/05/2023
A951,OUT OF STOCK,TBD,
A951,,CALL,Pending
A951,,317.95,2023.05.10
A951,18,,
A951,19,TBD,2023-01-01
A951,low,,2023.05.10
A951,OUT OF STOCK,CALL,Pending
A951,OUT OF STOCK,,2023-01-01
A951,low,,Pending
A951,47,CALL,01/05/2023
A952,,226.77,2023-01-01
A952,OUT OF STOCK,TBD,
A952,low,,2023.05.10
A952,11,TBD,2023-01-01
A952,46,216.07,Pending
A953,,,2023.05.10
A953,,CALL,Pending
A953,low,,Pending
A953,OUT OF STOCK,TBD,2023.05.10
A953,OUT OF STOCK,491.54,01/05/2023
A953,OUT OF STOCK,397.66,
A954,low,408.21,01/05/2023
A954,,CALL,2023.05.10
A954,OUT OF STOCK,TBD,2023.05.10
A954,OUT OF STOCK,CALL,01/05/2023
A955,OUT OF STOCK,CALL,Pending
A955,low,CALL,Pending
A955,,CALL,2023-01-01
A955,89,TBD,2023.05.10
A955,,484.41,
A955,23,TBD,2023.05.10
A955,25,TBD,01/05/2023
A955,low,354.82,Pending
A955,84,266.28,2023-01-01
A956,,12.21,Pending
A956,,403.22,2023-01-01
A956,86,,01/05/2023
A956,,CALL,Pending
A956,92,474.11,2023-01-01
A957,low,220.22,2023-01-01
A957,OUT OF STOCK,CALL,2023.05.10
A957,,CALL,Pending
A957,,,2023-01-01
A957,low,TBD,2023-01-01
A958,,TBD,2023.05.10
A958,low,450.14,Pending
A958,,CALL,2023.05.10
A958,,97.73,01/05/2023
A958,67,,
A958,79,CALL,
A958,,382.6,Pending
A958,5,TBD,2023-01-01
A959,,269.83,Pending
A959,OUT OF STOCK,TBD,2023-01-01
A959,low,305.06,Pending
A959,OUT OF STOCK,146.65,2023.05.10
A959,low,173.1,01/05/2023
A959,low,CALL,01/05/2023
A960,low,CALL,2023.05.10
A960,OUT OF STOCK,TBD,01/05/2023
A960,OUT OF STOCK,28.84,01/05/2023
A960,low,137.02,2023.05.10
A960,OUT OF STOCK,TBD,
A961,OUT OF STOCK,192.74,Pending
A961,,TBD,
A961,,TBD,01/05/2023
A961,74,TBD,2023.05.10
A961,,TBD,
A961,8,CALL,Pending
A961,low,CALL,Pending
A961,78,,Pending
A962,51,,2023-01-01
A962,OUT OF STOCK,CALL,
A962,low,,2023.05.10
A963,OUT OF STOCK,TBD,
A963,35,,01/05/2023
A963,low,CALL,2023.05.10
A963,97,TBD,2023-01-01
A963,18,CALL,2023.05.10
A963,OUT OF STOCK,TBD,2023.05.10
A963,,CALL,2023-01-01
A964,OUT OF STOCK,TBD,Pending
A964,,TBD,2023-01-01
A964,low,TBD,2023-01-01
A964,81,,Pending
A964,OUT OF STOCK,CALL,2023-01-01
A964,39,465.01,2023.05.10
A966,OUT OF STOCK,219.47,01/05/2023
A966,1,155.03,Pending
A966,low,TBD,
A966,25,,2023.05.10
A966,34,CALL,Pending
A966,16,TBD,Pending
A967,low,CALL,
A967,82,289.69,2023-01-01
A967,46,TBD,2023.05.10
A967,OUT OF STOCK,420.24,2023-01-01
A967,OUT OF STOCK,,2023-01-01
A967,,,2023-01-01
A967,OUT OF STOCK,CALL,
A967,,CALL,01/05/2023
A967,OUT OF STOCK,CALL,2023-01-01
A968,OUT OF STOCK,,01/05/2023
A968,,TBD,2023-01-01
A968,,,2023.05.10
A968,OUT OF STOCK,CALL,2023.05.10
A968,OUT OF STOCK,404.16,
A968,82,TBD,
A968,low,,2023-01-01
A968,low,,2023.05.10
A968,OUT OF STOCK,,2023.05.10
A968,,,Pending
A969,58,CALL,01/05/2023
A969,75,TBD,01/05/2023
A969,,TBD,2023-01-01
A969,low,,Pending
A969,,CALL,01/05/2023
A969,99,,2023.05.10
A970,low,347.87,
A970,92,,01/05/2023
A970,,CALL,
A970,low,CALL,01/05/2023
A970,low,330.64,
A970,OUT OF STOCK,205.23,2023-01-01
A971,,CALL,2023-01-01
A971,low,,01/05/2023
A971,low,71.6,
A971,OUT OF STOCK,TBD,
A972,,81.85,01/05/2023
A972,70,TBD,Pending
A972,OUT OF STOCK,TBD,2023.05.10
A972,70,TBD,Pending
A972,98,TBD,01/05/2023
A972,low,CALL,2023.05.10
A972,low,TBD,2023-01-01
A973,low,TBD,Pending
A973,OUT OF STOCK,467.66,
A973,OUT OF STOCK,,2023-01-01
A973,,,
A973,,CALL,01/05/2023
A973,OUT OF STOCK,453.67,Pending
A973,low,CALL,Pending
A974,,TBD,01/05/2023
A974,31,,2023-01-01
A974,OUT OF STOCK,CALL,Pending
A974,,,
A975,low,CALL,2023.05.10
A975,OUT OF STOCK,CALL,2023-01-01
A975,OUT OF STOCK,CALL,01/05/2023
A975,,,
A975,45,CALL,2023.05.10
A975,,TBD,01/05/2023
A975,23,TBD,2023.05.10
A975,low,TBD,01/05/2023
A975,77,CALL,Pending
A976,low,TBD,2023.05.10
A976,,,2023-01-01
A976,,,
A976,,,
A977,OUT OF STOCK,51.33,2023-01-01
A977,,,Pending
A977,18,CALL,
A977,77,434.86,
A980,OUT OF STOCK,CALL,Pending
A980,low,,Pending
A980,,TBD,2023.05.10
A980,95,,
A980,,82.59,2023-01-01
A981,low,412.96,2023.05.10
A981,OUT OF STOCK,357.79,
A981,33,TBD,
A981,12,CALL,01/05/2023
A981,low,TBD,2023-01-01
A981,97,,2023.05.10
A981,,,2023-01-01
A981,,CALL,
A982,100,TBD,2023.05.10
A982,48,,Pending
A982,OUT OF STOCK,CALL,01/05/2023
A982,low,,
A982,52,261.71,01/05/2023
A982,OUT OF STOCK,106.91,Pending
A982,low,48.9,2023-01-01
A983,low,258.47,2023-01-01
A983,,,
A983,low,CALL,2023-01-01
A983,66,73.01,
A983,,TBD,Pending
A983,,CALL,
A983,low,TBD,
A983,,TBD,2023-01-01
A984,OUT OF STOCK,267.33,
A984,OUT OF STOCK,TBD,Pending
A984,OUT OF STOCK,191.12,
A984,low,15.46,2023.05.10
A985,low,TBD,Pending
A985,,250.78,
A985,OUT OF STOCK,CALL,2023-01-01
A985,,TBD,2023.05.10
A985,69,TBD,Pending
A985,OUT OF STOCK,,01/05/2023
A985,low,TBD,
A985,OUT OF STOCK,,2023.05.10
A986,OUT OF STOCK,TBD,2023.05.10
A986,OUT OF STOCK,232.39,2023.05.10
A986,34,CALL,01/05/2023
A986,51,TBD,Pending
A986,OUT OF STOCK,CALL,2023.05.10
A986,OUT OF STOCK,317.21,
A987,,361.56,2023-01-01
A987,low,372.31,01/05/2023
A987,,,Pending
A987,40,,2023.05.10
A988,85,TBD,Pending
A988,OUT OF STOCK,,Pending
A988,low,,
A988,OUT OF STOCK,276.6,2023-01-01
A988,18,CALL,2023.05.10
A988,OUT OF STOCK,TBD,Pending
A988,82,TBD,01/05/2023
A989,low,353.7,01/05/2023
A989,8,CALL,2023.05.10
A989,61,413.06,Pending
A990,,,2023.05.10
A990,OUT OF STOCK,,01/05/2023
A992,OUT OF STOCK,398.64,2023-01-01
A992,,131.11,01/05/2023
A992,OUT OF STOCK,TBD,2023-01-01
A992,OUT OF STOCK,CALL,Pending
A993,39,267.16,2023.05.10
A993,low,110.79,Pending
A993,OUT OF STOCK,CALL,2023.05.10
A993,13,,2023.05.10
A994,64,TBD,Pending
A994,OUT OF STOCK,266.84,2023.05.10
A995,,TBD,2023.05.10
A995,,,01/05/2023
A995,low,TBD,
A995,OUT OF STOCK,TBD,2023.05.10
A996,low,,Pending
A996,,TBD,01/05/2023
A996,OUT OF STOCK,TBD,01/05/2023
A997,,CALL,01/05/2023
A997,43,TBD,2023.05.10
A997,,CALL,2023-01-01
A998,,104.11,2023-01-01
A998,OUT OF STOCK,CALL,2023.05.10
A998,OUT OF STOCK,CALL,Pending
A999,OUT OF STOCK,,Pending
A999,low,334.81,2023-01-01
A999,OUT OF STOCK,462.37,01/05/2023
A999,low,CALL,
A999,OUT OF STOCK,383.25,
